id_client,churn,score_churn,risque_ml
73835414,1,0.9978,Haut
73835428,0,0.0082,Faible
73835436,1,0.9977,Haut
73835456,1,0.9967,Haut
73835480,0,0.0058,Faible
73835490,0,0.0118,Faible
73835501,0,0.0133,Faible
73835531,0,0.0314,Faible
73835535,0,0.0114,Faible
73835541,0,0.0136,Faible
73835547,1,0.9978,Haut
73835579,0,0.2445,Faible
73835652,1,0.6944,Haut
73835694,1,0.2251,Faible
73835727,0,0.0066,Faible
73835737,0,0.3182,Moyen
73835788,0,0.0314,Faible
73835799,0,0.0101,Faible
73835800,0,0.2399,Faible
73835862,0,0.3232,Moyen
73835864,0,0.0092,Faible
73835930,0,0.589,Moyen
73835937,1,0.3893,Moyen
73835972,1,0.9967,Haut
73835976,0,0.3468,Moyen
73836007,0,0.5402,Moyen
73836023,0,0.4825,Moyen
73836059,0,0.0147,Faible
73836138,0,0.0168,Faible
73836162,1,0.9977,Haut
73836165,1,0.9977,Haut
73836187,1,0.9967,Haut
73836189,0,0.0063,Faible
73836206,1,0.9977,Haut
73836216,0,0.0093,Faible
73836220,0,0.0226,Faible
73836226,1,0.3893,Moyen
73836227,0,0.0068,Faible
73836231,1,0.9977,Haut
73836239,1,0.9978,Haut
73836242,1,0.2484,Faible
73836269,1,0.9977,Haut
73836271,0,0.0106,Faible
73836297,0,0.0107,Faible
73836298,0,0.0643,Faible
73840204,0,0.2518,Faible
73840226,0,0.2878,Faible
73840232,0,0.5682,Moyen
73840235,1,0.9977,Haut
73840262,0,0.3988,Moyen
73840264,0,0.1459,Faible
73840282,0,0.3919,Moyen
73840296,0,0.4263,Moyen
73840517,0,0.402,Moyen
73840534,1,0.9977,Haut
73840549,1,0.9978,Haut
73840560,1,0.2383,Faible
73840571,0,0.3468,Moyen
73840576,0,0.1198,Faible
73840580,0,0.1995,Faible
73840591,1,0.3314,Moyen
73840593,0,0.4414,Moyen
73841004,0,0.3192,Moyen
73841018,0,0.3988,Moyen
73841035,0,0.3017,Moyen
73841036,0,0.0196,Faible
73841057,1,0.2847,Faible
73841060,1,0.4263,Moyen
73841073,1,0.9973,Haut
73841080,0,0.3768,Moyen
73841088,0,0.1899,Faible
73841210,1,0.9974,Haut
73841223,1,0.3451,Moyen
73841238,0,0.1494,Faible
73841241,1,0.1646,Faible
73841250,0,0.1295,Faible
73841251,1,0.5726,Moyen
73841255,1,0.4263,Moyen
73841260,0,0.6495,Haut
73841408,0,0.3388,Moyen
73841414,0,0.0163,Faible
73841416,0,0.1606,Faible
73841425,0,0.4263,Moyen
73841448,0,0.2592,Faible
73841455,1,0.9977,Haut
73841461,0,0.1731,Faible
73841489,0,0.3679,Moyen
73841497,0,0.0173,Faible
73843034,0,0.6495,Haut
73847106,0,0.2511,Faible
73847182,0,0.3978,Moyen
73847197,0,0.402,Moyen
73847205,1,0.9977,Haut
73847208,1,0.9978,Haut
73847217,0,0.2489,Faible
73847249,1,0.9978,Haut
73847259,1,0.9978,Haut
73847271,1,0.58,Moyen
73847290,1,0.3691,Moyen
73847504,0,0.2403,Faible
73847589,0,0.3988,Moyen
73847621,0,0.3942,Moyen
73847624,0,0.3388,Moyen
73847631,1,0.9978,Haut
73847654,1,0.9978,Haut
73847655,0,0.3232,Moyen
73847671,0,0.3161,Moyen
73847692,1,0.9978,Haut
73847696,0,0.2718,Faible
73847699,0,0.3161,Moyen
73847700,0,0.2718,Faible
73847702,0,0.0103,Faible
73847706,0,0.3988,Moyen
73847740,1,0.9978,Haut
73847759,0,0.0785,Faible
73847805,1,0.9967,Haut
73847823,1,0.9978,Haut
73847895,1,0.9969,Haut
73847901,1,0.3962,Moyen
73847926,0,0.4263,Moyen
73847929,1,0.9978,Haut
73847931,1,0.9978,Haut
73847939,0,0.3988,Moyen
73848222,1,0.9977,Haut
73848256,0,0.0162,Faible
73848272,0,0.3,Faible
73848306,1,0.9965,Haut
73848318,0,0.2044,Faible
73848322,1,0.9977,Haut
73848330,0,0.5402,Moyen
73848344,0,0.1287,Faible
73848352,0,0.321,Moyen
73848353,1,0.3181,Moyen
73848356,0,0.4517,Moyen
73848363,0,0.4263,Moyen
73848472,1,0.5978,Moyen
73848473,0,0.4162,Moyen
73848502,1,0.9973,Haut
73848503,0,0.0222,Faible
73848539,0,0.4144,Moyen
73848548,0,0.4144,Moyen
73848582,0,0.0165,Faible
73848592,0,0.6642,Haut
73848913,0,0.4263,Moyen
73848915,1,0.9978,Haut
73848919,1,0.3192,Moyen
73848924,1,0.2247,Faible
73848926,0,0.2337,Faible
73848927,0,0.078,Faible
73848932,0,0.3988,Moyen
73848933,0,0.4263,Moyen
73848935,0,0.0672,Faible
73848947,1,0.9978,Haut
73848952,1,0.2243,Faible
73848958,1,0.9967,Haut
73848975,0,0.3988,Moyen
73848983,1,0.9978,Haut
73848984,1,0.9967,Haut
73848987,0,0.1676,Faible
73848996,0,0.0246,Faible
73848997,0,0.2331,Faible
73849004,0,0.2694,Faible
73849065,0,0.3294,Moyen
73849072,0,0.1458,Faible
73849089,0,0.2511,Faible
73849099,0,0.0134,Faible
73849174,1,0.9978,Haut
73849187,0,0.245,Faible
73849193,0,0.3014,Moyen
73849209,0,0.3818,Moyen
73849212,0,0.2012,Faible
73849219,0,0.2511,Faible
73849263,1,0.9978,Haut
73849285,0,0.3525,Moyen
73849292,1,0.9977,Haut
73849300,1,0.5113,Moyen
73849339,0,0.2596,Faible
73849354,0,0.1223,Faible
73850013,0,0.3988,Moyen
73850023,0,0.3919,Moyen
73850055,1,0.3548,Moyen
73850061,0,0.014,Faible
73850065,0,0.2041,Faible
73850130,0,0.3163,Moyen
73850131,1,0.9977,Haut
73850133,0,0.2542,Faible
73850156,0,0.0192,Faible
73850268,0,0.0124,Faible
73850269,1,0.9977,Haut
73850281,0,0.3978,Moyen
73850317,1,0.3493,Moyen
73850381,0,0.5722,Moyen
73850387,1,0.4798,Moyen
73850402,0,0.2468,Faible
73850412,0,0.1758,Faible
73850422,0,0.0596,Faible
73850423,0,0.0076,Faible
73850437,0,0.3212,Moyen
73850464,0,0.1237,Faible
73850476,1,0.9978,Haut
73850485,0,0.1862,Faible
73850554,0,0.3919,Moyen
73850647,0,0.22,Faible
73850669,0,0.1582,Faible
73850773,1,0.2637,Faible
73850922,0,0.0103,Faible
73850958,0,0.3814,Moyen
73850969,1,0.4263,Moyen
73850985,1,0.9977,Haut
73850989,0,0.0161,Faible
73851013,0,0.0937,Faible
73851045,0,0.0054,Faible
73851061,0,0.4789,Moyen
73851076,0,0.6495,Haut
73851078,0,0.2496,Faible
73851245,1,0.4155,Moyen
73851256,0,0.2115,Faible
73851271,0,0.3445,Moyen
73851286,0,0.1198,Faible
73851288,1,0.9978,Haut
73851289,0,0.2433,Faible
73851291,0,0.3525,Moyen
73851295,1,0.2272,Faible
73851302,0,0.3232,Moyen
73851304,0,0.3648,Moyen
73851305,0,0.305,Moyen
73851312,0,0.22,Faible
73851317,0,0.382,Moyen
73851330,1,0.9977,Haut
73851336,0,0.3184,Moyen
73851344,0,0.3161,Moyen
73851408,0,0.0274,Faible
73851484,0,0.0235,Faible
73851521,0,0.1406,Faible
73851528,1,0.9967,Haut
73851539,0,0.2511,Faible
73851556,1,0.9978,Haut
73851559,0,0.3423,Moyen
73851569,1,0.9978,Haut
73851572,1,0.5703,Moyen
73851575,1,0.9977,Haut
73851577,0,0.3017,Moyen
73851591,0,0.1233,Faible
73851606,0,0.2267,Faible
73851615,0,0.2138,Faible
73851621,1,0.9967,Haut
73851625,0,0.5588,Moyen
73851627,1,0.9978,Haut
73851631,1,0.3994,Moyen
73851836,0,0.008,Faible
73851898,0,0.012,Faible
73852002,0,0.3254,Moyen
73852012,0,0.5884,Moyen
73852018,0,0.1827,Faible
73852019,0,0.402,Moyen
73852020,0,0.3468,Moyen
73852027,1,0.9964,Haut
73852030,1,0.311,Moyen
73852067,1,0.3014,Moyen
73852069,1,0.0262,Faible
73852074,1,0.9978,Haut
73852089,1,0.9973,Haut
73852101,1,0.235,Faible
73852102,0,0.2878,Faible
73852127,1,0.9978,Haut
73852145,0,0.2731,Faible
73852146,0,0.5884,Moyen
73852172,1,0.6184,Haut
73852180,0,0.1719,Faible
73852186,1,0.9977,Haut
73852190,0,0.3796,Moyen
73852202,1,0.9977,Haut
73852210,1,0.3445,Moyen
73852212,0,0.2892,Faible
73852219,0,0.2055,Faible
73852237,0,0.3184,Moyen
73852239,1,0.9977,Haut
73852241,0,0.5402,Moyen
73852244,1,0.9977,Haut
73852247,0,0.2274,Faible
73852258,0,0.589,Moyen
73852260,0,0.3691,Moyen
73852282,0,0.6495,Haut
73852296,0,0.3988,Moyen
73852306,1,0.9977,Haut
73852330,0,0.5884,Moyen
73852332,0,0.3017,Moyen
73852343,0,0.4531,Moyen
73852345,0,0.3695,Moyen
73852346,1,0.3689,Moyen
73852352,0,0.331,Moyen
73852357,0,0.3904,Moyen
73852422,0,0.2012,Faible
73852449,0,0.3317,Moyen
73852466,0,0.2731,Faible
73852480,0,0.1612,Faible
73852516,0,0.1455,Faible
73852518,0,0.3017,Moyen
73852522,1,0.479,Moyen
73852528,0,0.2012,Faible
73852533,0,0.3555,Moyen
73852562,0,0.3349,Moyen
73853081,0,0.4789,Moyen
73853094,0,0.0134,Faible
73853116,0,0.1788,Faible
73853228,0,0.0237,Faible
73853230,0,0.0092,Faible
73853231,0,0.0191,Faible
73853232,0,0.011,Faible
73853236,0,0.0166,Faible
73853237,0,0.0198,Faible
73853484,0,0.2511,Faible
73853489,0,0.5012,Moyen
73854065,1,0.9978,Haut
73854532,0,0.2878,Faible
73855015,0,0.0314,Faible
73855020,0,0.3417,Moyen
73855032,0,0.1601,Faible
73855033,0,0.0244,Faible
73855042,0,0.022,Faible
73855088,1,0.9977,Haut
73855098,0,0.0274,Faible
73855132,0,0.3079,Moyen
73855133,1,0.9978,Haut
73855209,0,0.2268,Faible
73855309,1,0.9978,Haut
73855468,0,0.2511,Faible
73855474,1,0.9977,Haut
73855557,0,0.0286,Faible
73855562,1,0.9977,Haut
73855566,0,0.0197,Faible
73859076,0,0.5167,Moyen
73859082,1,0.9977,Haut
73859093,1,0.3115,Moyen
73859165,1,0.9977,Haut
73859305,0,0.3184,Moyen
73859307,0,0.3919,Moyen
73859310,0,0.0409,Faible
73859314,0,0.0068,Faible
73859316,0,0.0249,Faible
73859334,0,0.2308,Faible
73859336,0,0.402,Moyen
73859340,0,0.321,Moyen
73859348,0,0.0112,Faible
73859349,0,0.3319,Moyen
73859350,0,0.2153,Faible
73859354,0,0.5012,Moyen
73859377,0,0.0181,Faible
73859388,0,0.0274,Faible
73859389,0,0.2864,Faible
73859390,0,0.3702,Moyen
73859392,1,0.9977,Haut
73859394,1,0.9977,Haut
74209051,0,0.2054,Faible
74209053,0,0.1815,Faible
74209353,0,0.3232,Moyen
74209412,0,0.5254,Moyen
74209423,0,0.3678,Moyen
74209481,0,0.3232,Moyen
74430508,0,0.2489,Faible
74430542,0,0.2203,Faible
74430589,0,0.22,Faible
74430627,0,0.22,Faible
